player_tag,final_elo,last_observed_trophies,matches_played
PU0CPQYLR,1197.7,8522,430
990CPJUQG,1132.4,9000,430
CJJC2RC2U,1172.6,8594,430
RU2JU2VV,1283.3,8646,430
Y0Y00RC,1067.0,8530,430
G92PV22G,1285.4,9000,430
RQLRLUCU,1172.9,8702,430
8VGL2CPG,1263.5,9000,430
2VR8QJCU8,1375.4,9000,430
GGGCQG9C,1163.9,8784,430
2QYQ9U0GY,1234.5,9000,430
8VVL9LC99,1156.4,8624,429
2YJLR9Q9,1342.3,8185,429
QJ8LYRQ92,1293.5,9000,429
9PRRG929,1214.7,8500,429
CCPGQ89LL,1168.9,8768,429
PJLCLPRVU,1153.6,8651,429
RPR90G0RG,1095.8,8532,429
PJUUV9C8,1068.5,8527,429
YJ2QC8PR,1359.4,8875,429
PY9822RQ,1307.5,8845,429
29VCGRCLP,1270.9,8530,429
CU8G8JG89,1174.9,8256,429
8RRQ8UYCJ,1172.8,8500,429
RL9U2L0JY,1149.7,8500,429
PJL02QPP,1328.2,9000,429
8GP9VV2V,1232.9,8562,429
2QU8GYC,1154.5,8578,429
G08JRRL8,1201.6,8534,429
YUYQ00VJ,1160.1,9000,429
PV8PYRGP,1379.1,8806,429
GRUPPJU9,1157.4,8532,429
PGVGULLY2,1038.0,8561,429
RQCLGQCV,1119.6,8444,429
LCPU000C,1200.3,9000,429
9VLR88CPQ,1226.6,8713,429
20GQUJR8R,1327.2,8602,429
9QC98RVV,1170.1,8915,428
29JUQYGG,1164.1,9000,428
2L22Y80G,1274.2,9000,428
JL00RJQ8,1147.2,8659,428
20088P92P,1276.2,9000,428
8CCLJUVQU,1223.1,8584,428
YC8VY0CQ,1378.1,9000,428
GYGJV280,1213.8,8726,428
UPYCVPJ8,1161.7,8774,428
9U8GU2V88,1241.6,8634,428
2CLV2R2LV,1247.9,8765,428
LCPLJLVU,1155.2,8500,428
2889L2CR8,1220.0,8565,428
YGV29YLC2,1190.4,8500,428
228GL99YP,1073.0,8530,428
G0JYYPLQ,1239.3,8700,428
29J2UQJUU,1229.5,9000,428
LQVPLC08,1209.5,8534,428
PYY09PYLC,1298.9,8583,428
89P8JJ0,1179.2,8555,428
PJVLY0PPY,1156.0,8346,428
8GL9CPC0V,1187.4,8675,428
99LRQ9UQL,1270.4,8629,427
9YJP282J,1287.8,9000,427
8R9LUJ9LC,1186.6,8596,427
LPQQ0Y9PG,1328.6,9000,427
92P229GY8,1269.2,8560,427
L9Y8CJP2,1240.1,8609,427
2LJU2LY2,1208.0,9000,427
2UL29P2Q,1186.0,9000,427
PYYL98QR,1220.5,8878,427
LLQQPLJ9,1299.5,9000,427
8PYJR8LC8,1311.0,9000,427
YQR8JUG2,1263.2,8669,427
UJL0VYPG,1231.8,8505,427
2QYL98UPP,1080.2,8562,427
22UG9RUV8,1163.1,8592,427
9RUC2LVU,1218.0,8553,427
2RCJG2J92,1248.3,8569,427
GLJ8C209,1263.2,8766,427
82CLVU080,1322.8,9000,427
LG20PULG9,1231.2,8619,427
Q020YQR,1132.7,8500,427
YPP9P2RRV,1306.0,8708,427
90RP90P89,1216.0,8621,427
80L8JYU2,1380.8,8848,427
8GPQYRLRP,1176.5,8465,427
P2V0YCYPC,1318.5,8611,427
JQLPGJR2P,1271.6,8609,426
P8YUPCR9U,1294.5,8760,426
8Q022J99Q,1213.2,9000,426
2PQLJGCYC,1136.2,8508,426
GQ2CCCP,1241.5,8621,426
YVJV09RP,1206.6,8649,426
JYJY80LJ,1099.8,8530,426
QPP9GLQLU,1267.2,8707,426
9RQPU0YG,1223.2,8803,426
YYRPQG8C,1165.0,8551,426
829Q8JCV,1180.2,8643,426
C29CYJ9,1438.2,9000,426
8UPJGP99,1287.6,8666,426
PVLRLCPL,1211.5,8600,426
G0QY0920L,1365.9,9000,426
URP8GYUL,1032.7,8530,426
2P8YGVVV,1236.8,8601,426
2J92L0R9C,1284.9,9000,426
2JJ8J8UCC,1254.3,8622,426
98VP0UL0,1150.3,8681,426
8JUJVPQLP,1255.6,8725,426
2C2YRG0V,1149.4,8596,426
9JJUQV0PJ,1141.2,8674,426
82YGVU8QY,1085.3,8638,425
2GPJ22YVP,1438.3,8820,425
L0JQC99L9,1112.9,8561,425
9JQ8QY2U,1187.9,8576,425
PPVJ8GP9C,1407.9,9000,425
2YL02GPR,1230.0,8676,425
2YUPGQPJV,1247.5,9000,425
P8GVQP2CU,1204.6,8634,425
YC9RPJ9J,1266.8,8298,425
9QQC0GVG8,1019.8,8220,425
2PYC9VJ09,1307.6,8609,425
V0YPJ9RR,1037.7,9000,425
9YCYY0VYQ,1130.9,8500,425
LRRVV0U20,1230.5,8244,425
9U89R2Q2,1108.6,9000,425
Q9QU8C0Q2,1185.7,9000,425
JUQYGV0Q,1164.2,8509,425
2PPP0UV8,1232.8,9000,425
9YP9L2R2U,1211.9,8766,425
YCR9UY920,1447.6,9000,425
PC2UQQY,1243.1,8531,425
892U9YJGQ,1239.9,8500,425
UYCRV0LC,1148.9,8536,425
80LLQ28UQ,1203.6,8500,425
PGVCLCR0J,1130.9,8662,425
8VU8GVGR,1312.6,9000,425
9RJYGJP09,1231.2,9000,425
LRGGRCV2J,1167.0,8665,425
9UUQ82QQ,1268.0,8591,425
900LRGJJ,1156.5,8500,425
9UJC9U8JQ,1156.8,8502,425
CGYQP9UU,1333.9,8550,425
2YGLJ0CP8,1187.5,9000,425
2YY89GQY0,1227.2,8617,425
2PP0V02QC,1253.9,9000,424
8GQLYQU0,1123.3,8589,424
2CP9JY89G,1099.7,8637,424
UYRUPY8RU,1406.4,9000,424
QJPYL8R0P,1222.1,8532,424
9GY8U98JR,1202.9,8507,424
2YYPJ2VL,1255.0,8806,424
PJL09VLL,1272.2,8688,424
Q809JL8R,1245.2,8356,424
8PQGJ0VVQ,1287.3,9000,424
89UJV2RGC,1246.3,8658,424
CJ0P2VPP9,1312.8,9000,424
8CGCPUJP,1306.4,8774,424
P9PR88P8,1205.9,8849,424
2JLLRG2LL,1199.7,8241,424
2QGQGJCYR,1173.1,8530,424
9998008Q,1366.0,8910,424
82JLL0QQ,1169.9,8530,424
YJG2CJPL8,1249.2,8727,424
2G8GUPC8,1338.4,9000,424
LR0GU8P8,1326.6,8702,424
9RUUQVVL8,1173.9,8734,424
L898UUV9U,1195.6,8758,424
808PGJQ22,1259.6,8672,424
VY0YY8Q9P,1295.9,9000,424
2GCRPUYQ,1382.5,9000,423
882P9CLVC,1358.5,8650,423
L2L9Y0VG,1219.8,9000,423
82UQJ2022,1592.8,9000,423
PVU9J9U0U,1182.3,8589,423
GCG9JUQLU,1144.2,8500,423
LJC9GLLY,1345.1,9000,423
28JPCUQRR,1140.1,8603,423
2C08U9CJ0,1249.0,8679,423
G28J8UUR8,1099.1,8706,423
R0GYVRYUV,1179.7,9000,423
QLVQJG0Q8,1099.9,9000,423
8R098JQL9,1365.6,8731,423
8RY28GURP,1186.2,8667,423
8LPUJQ9JC,1238.4,8272,423
Q20YUQ89,1298.8,8730,423
G99PVQVCY,1263.4,8738,423
PVLRQRG,1216.0,9000,423
2L2PG9GCU,1286.8,9000,423
9GVVJP2P,1239.2,8669,423
2C8PL0GL,1174.9,8535,423
Q0QJUU0PP,1300.2,8553,423
VY90Y9VR,1219.3,8676,423
YVP9QQYJ,1191.6,8535,423
2JRURCCRC,1294.2,8563,423
VQ88YYRR,1282.8,8562,423
PY200LLGG,1087.7,8305,423
Y8JQ8VP0Y,1268.1,8646,423
2Y0JLGPCR,1106.2,8500,423
GUU0G09P0,1206.4,8145,423
8LYLYLUV,1201.3,8613,423
289RLL200,1270.5,8682,423
9CCRR8V09,1374.9,8703,423
U9UJ0GYL8,1403.2,8957,423
R8QL222G,1091.6,8562,423
R82UJUY,1259.2,8692,423
PVCLLCU2Q,1282.9,9000,423
298RUJG2Q,1387.4,8718,423
2GQRLYUQL,1204.4,8714,422
LJVJGUR,1220.7,8387,422
8LCJ08LRR,1277.4,8694,422
PG8YLUJU2,1340.9,9000,422
LRCRYCV9,1220.0,8621,422
8GG2VY8Q2,1159.8,8530,422
9CY0VCVP,1155.3,8531,422
RVJ8QYJQ,1215.9,8630,422
YGCVUPLV2,1244.3,9000,422
QVC99GJCV,1325.0,9000,422
L2G2PRQV2,1140.6,8210,422
U2CVGGU0P,973.2,8530,422
YY2GCJ9PJ,1257.6,8672,422
LU8YLYYQV,1042.8,8500,422
9QV0Q08YC,1137.4,8555,422
G8PU8JPL,1063.9,8533,422
PPLUL9RUP,1465.0,9000,422
8Q9VLC9J,1016.9,8530,422
2PQG0QVYV,1108.9,8505,422
989LJ8JQU,1073.1,8686,422
2CVYPJUPG,1216.8,8534,422
89GL22GRC,1154.3,8638,422
LUGJLYJVY,1184.3,8545,422
GY0JRCQJ,1291.7,8676,422
2QG08JJRJ,1161.8,8568,422
GULYUU9RU,1369.9,9000,422
GJV8JL082,949.4,8500,422
PRC2CY9G8,1288.7,8713,422
20PJLY2RJ,1207.7,8614,422
8RUUCQJVY,1292.5,8527,422
88PVRV0VP,1154.8,8646,422
L0YJ8J8,1357.3,8867,422
9LQG0QJC9,1152.8,8559,422
VCGQ2UJ9,1207.3,9000,422
PJPVGG80R,1075.4,8500,422
U8JR229JJ,1171.0,8621,422
J08GV8YGL,1160.0,9000,422
92V0J0Y,1427.4,9000,421
YCGCLPP,1248.8,8659,421
2JJCLCPJC,1059.6,8500,421
20VPYJL90,1439.0,9000,421
898R09LQG,1160.7,8502,421
U2VR98Y9,1283.1,9000,421
U828L90R0,1063.7,8627,421
20RLYLLYR,1189.2,9000,421
GJUVGVQGU,1069.4,8500,421
2UJVJYP09,1300.6,9000,421
2QGYL09Y,1226.9,8565,421
9CP02PGJ,1301.9,8737,421
9VV92CV2,1263.1,8653,421
G29LYVPV,1212.8,8626,421
22JVQRY2Y,1141.9,8266,421
290VVRYP2,1195.3,8554,421
2PRPJGV82,1166.5,8562,421
V2LUVPLQU,1235.4,8783,421
9JRG9VCU,1109.0,8580,421
90JJG289J,1130.9,8313,421
V9QPVRYU,1204.1,8638,421
9V9U2VPL,1175.0,8500,421
9LCCQJLRC,1255.9,9000,421
G0PVJUPQP,1232.3,9000,421
YURV22L0Y,1154.0,8591,421
90C882CQQ,1205.2,8747,421
PC2YQVLCG,1112.6,8500,421
208GGPRV,1235.9,8666,421
LGPYCUPLP,1251.2,8500,421
P8Y9QCQRC,1111.0,8501,420
PLL9CQYQG,1275.6,9000,420
Y8R8JU9J0,1285.4,8709,420
P8UQV0YL,986.7,9000,420
JJ0GV8L,1174.7,9000,420
8JPP8P0UJ,1283.5,8792,420
22P2CJJP0,1139.5,9000,420
GP8UCV08Q,1121.1,8530,420
PPVUQGG80,967.9,8500,420
Y8PLUY0,1192.1,8536,420
RU0V8GY,1077.8,8037,420
9C2PUCYQV,1327.6,9000,420
8YJ2RVPPY,1158.0,9000,420
2ULG8RP0R,1357.6,9000,420
8QQ8LV0G8,1175.1,8332,420
L9LQR90PG,1150.0,8500,420
8LG2U8V22,1287.9,9000,420
P8UV0L0R9,1212.7,8816,420
9GC2G22RC,1193.1,8999,420
802CQ9P,1183.8,9000,420
JJ00RLG2G,1225.4,8616,420
2LYQGYC90,1158.9,8635,420
J0LQJU09,1179.7,8561,420
9QYL0JRQ,1204.9,8271,420
LGL208YL,1260.7,8567,420
LVQ02CJC,1151.2,8590,420
8R9PY2GPP,1259.8,8643,419
8Q9YU9GGG,1081.8,8402,419
UYPY2LCV,1135.9,9000,419
9JLQL9V0,1119.2,9000,419
9RCVQ0G,1150.9,8561,419
2CGPPL2C,1224.1,9000,419
CCRRGPY98,1302.2,9000,419
98QG2JP,1294.3,8809,419
8VPP8RUR,1146.8,8500,419
V82PLU2UR,1107.5,8583,419
YYY0PQCU9,1272.4,9000,419
P222JCJPR,1144.7,9000,419
228U0P0CV,1437.4,9000,419
8QQUPUQ9,1284.6,9000,419
UVGJ22UC,1222.5,8558,419
2U9URL8U,1303.8,8704,419
8V9GLCC29,1390.4,8617,419
29UR00J,1283.3,8707,419
C9JJCPRY,1255.6,8530,419
2808C8P2U,1363.5,9000,419
Y0V92P92R,1290.9,8674,419
P90V0U0RG,978.9,8692,419
20UC89V8G,1212.2,8564,419
2QRYQJPYQ,1221.7,9000,419
2RVPGV8JY,1203.2,8500,419
P0VP9Q2L8,1167.2,8621,419
PG0QYPGVQ,1245.0,8531,419
280RGV0YJ,1051.3,8523,419
2RUQ0990U,1150.6,8559,419
U2P2PJQ0J,1151.8,8500,418
8G9UQ2VUG,1238.3,8619,418
908Q2VUG,1122.7,8503,418
2UVJL0QGR,1272.1,8685,418
9P0J2UCPU,1204.7,8370,418
8LUG9L890,998.2,8113,418
C0CQ2VPUV,1238.9,8530,418
PRR29V280,1120.7,8500,418
9LR2QRRY8,1109.5,8507,418
Y8Y2JQ0G,1121.9,9000,418
9VRC8RQ8,1202.7,8558,418
9VQJC8V0R,1352.8,8702,418
9988UJJU,1177.9,8598,418
U2L828PV,1268.3,8592,418
JGQ8UV0RY,1300.4,8526,418
P8PGPRVJ,1150.0,8584,418
29J2R2UVP,1400.5,9000,418
2QPJC0CUR,1296.4,8671,418
Q9RGYUCJ,1198.1,8564,418
PJLVPGG00,1315.1,8848,418
28209VYQJ,1245.3,9000,418
8CRYU0G0R,1302.7,9000,418
88GJ0JYJ,1229.4,9000,418
RLJVQ989,1237.4,8500,418
8VVLRU,1159.4,8587,418
2PJPVR288,1092.0,8531,418
LPYLL9VG,1254.8,8708,418
LRU00CUGJ,1225.1,8576,418
V8U8CY8CU,1173.1,8545,418
8PJR2CCY,1344.3,9000,418
LL2JUCPQR,1324.8,8701,418
8RLUYPUY8,1401.3,9000,418
QPVCJGL,1201.2,8710,418
299UJPP8,1346.4,8847,418
80U2QYRLQ,1389.1,8702,418
2GRPGLULC,1282.3,9000,418
JLJVUQUPP,1228.8,8753,418
QJCPQUJ9L,1448.0,9000,418
82RL89GUJ,1311.8,8530,418
820QUJRVL,1249.8,8608,418
2V9Q2RU2,1184.0,8553,417
LLYYYQQVC,1163.9,8093,417
9JJV89VP,1177.5,8523,417
QR8LLP9QG,1272.3,9000,417
L2YLJR9VV,1197.0,9000,417
GVVR2G00,1192.3,8515,417
JPPJVLYRP,1343.5,8529,417
PY2JP0GU,1194.4,9000,417
8YLJ82VJ9,1303.1,8724,417
P2220CL0Y,1293.0,8565,417
889R9UC9U,1294.1,8731,417
8JJQ0JYGR,1121.1,9000,417
2QPLRC9RV,1322.0,8560,417
VLRYPJLC,1145.6,8595,417
V0LGPCQ,1093.9,9000,417
GPU9QRR0,1323.9,8589,417
P2820V0Q,1125.9,8500,417
QQC8V2Q,1308.8,9000,417
V928P2GJU,1204.6,8555,417
8U8GV989,1244.6,8615,417
2PRJ8LYVV,1260.7,8589,417
90GLGRRG,1043.2,8500,417
8PRP2QLCR,1440.4,9000,417
G2L0L09J,1256.0,8834,417
R2UVQJVUG,1099.8,8555,417
8P8882,1166.6,8542,417
2UC8CUG9J,1232.5,9000,417
J9LYJPYQV,1203.9,9000,417
QCGPGCQP,1084.9,8500,417
8JCJPYCC,1184.5,8503,417
2YPCUV8LL,1190.3,8591,417
9PY9GRL2,1234.4,8660,417
Y8VVY0G,1326.6,8904,417
UGVPG9L,1146.6,9000,417
8CVJC8C0Y,1303.4,9000,417
LC9J0,1128.2,8705,417
890YCV80,1479.1,9000,417
880YPC0GR,1214.7,8754,417
GY2UJ02V,1051.9,8590,416
90G82YGGV,1226.8,8608,416
9QRRQRCP2,1164.5,8345,416
9JGVCJV2,1137.2,9000,416
90LYGYGP,961.2,8532,416
Y8PCUYU0L,1040.1,8500,416
2UYC8V2Q,1101.9,9000,416
8GULV9LYR,1174.4,9000,416
28GUPGY2,1247.5,8689,416
Y09VYQVCG,1263.9,8500,416
GJR9JU2G,1262.6,8623,416
9RP8RYQLG,1324.3,9000,416
CU2Y99G80,1267.2,9000,416
QPGJJ9Q89,1214.6,8502,416
8GC9PGVVV,1075.7,8532,416
2RLRC9PC,1310.9,8869,416
8URURCRL,1319.6,9000,416
9UJGU88Q,1258.8,8642,416
L9J9JU8VY,1237.7,8743,416
2GPCLCVYV,1173.4,8616,416
2VQQRJ8G9,1275.0,8745,416
8LR8QL8V8,1237.5,8610,416
PY9RCGL0R,1261.8,8665,416
2PV9208UQ,1404.5,9000,416
2RQVV2P2,1137.1,8500,416
Q2CCG8PL0,1281.7,8738,416
RQCG8PY8L,1274.9,9000,416
PL9JY0U9,1205.6,8687,416
P9V2GR99L,1216.6,8785,416
Y008P2YJC,1146.4,8625,416
2RRL0V2R,1153.6,8500,416
YLRQJQ9G,1178.5,8562,416
2UV289QY,1082.0,8562,415
9LQV8VJ,1184.4,8747,415
CVG8RCYP,1232.7,8654,415
90JY8CJRQ,1172.0,8658,415
9QRCVUG8G,1214.2,8860,415
2CR98YR8,1170.5,8599,415
802LRJQRY,1386.7,8798,415
82G9C0YG2,1215.0,8675,415
YRYG0GY2,1307.7,8846,415
8VU2U88G,1331.3,8727,415
82LCCP9RR,1172.6,8500,415
C2PJJJV8G,1193.1,8530,415
8Y8JPG2JQ,1290.6,8705,415
9RJULQ8L,1147.9,8530,415
280RRPL8L,1114.3,8555,415
GV8Q9YJG,1568.9,9000,415
28VP9R9LQ,1412.5,9000,415
CYYV909,1040.0,8500,415
V920JY00,1190.4,8610,415
29RPVPCUY,1132.8,8167,415
99GQU0VU,1226.0,8503,415
8L8U0LGR,1273.8,9000,415
JRV2GPU8,1149.5,9000,415
8LRVQCG2L,1211.9,8570,415
2UCV0C8G8,1381.0,9000,415
RCUL09P2Q,1239.5,8668,415
L8CLQPJPL,916.8,8500,415
2RLL8PUCQ,1138.4,8560,415
8U90CC28,1119.7,8878,415
2999YJQYG,1139.9,9000,415
CVVRYLQQJ,1048.8,8096,415
990P2CYLC,1223.9,8523,415
2LC8G8J0C,1291.6,8784,415
8PU8G82V0,1087.2,8500,414
LJGV8VVYC,1085.2,8523,414
QCJGQC8Y8,1153.3,8500,414
8LVR29L90,1282.7,8840,414
882Y920RU,1211.9,8801,414
2YCPVLR9,1204.0,8506,414
PRQ20Q8YU,1309.8,9000,414
YCGYP28,1230.6,8025,414
YYLC99LJR,1376.5,8781,414
LYRJYPUG,1092.6,9000,414
890L0YQQL,1191.2,8705,414
2CRUQ00GP,1348.3,8507,414
VUJPPCLV,1162.2,8530,414
JP0V00YP,1118.1,8532,414
22RRU0PQ,1235.5,8597,414
99RR0VQL,1016.0,8323,414
22VRP2VJ,1104.6,9000,414
290UYLQ8C,1193.0,8697,414
8R9QPUCQL,1239.3,9000,414
2U8CL8L8,1152.9,8530,414
JG89LUQCQ,1159.0,8533,414
PGPLCCLVV,1204.5,8246,414
88RCU90PV,1335.4,9000,414
8V0QCGG0Y,1255.3,8708,414
JJQ0CRJJ2,1146.6,8680,414
8UQRQVVUL,1222.5,8558,414
8CCGV89YL,1436.4,9000,414
9C0P0829,1381.5,9000,414
LCLC298U9,1226.6,8500,414
8G9R2QRJ9,1258.3,8826,414
C9LQ8PUJ,1287.3,9000,414
UJ9YJ92C,1054.8,8507,414
20Y29CUVV,1208.1,8597,414
UY8RCUP,1133.8,8530,414
2P2P298CJ,1264.8,8767,414
P0LY0UGR0,1278.1,9000,414
2GJYYUUG,1134.9,8695,414
QRGQCP02,1390.2,8813,414
G8VGGV9VY,1300.0,8843,413
QR8Y0U9C,1119.0,8503,413
20R9C8LJQ,1054.3,8500,413
8CQ9P0JL0,1281.0,9000,413
RY9JGYJ0,1199.5,8564,413
9LJJ9UL0,1096.1,9000,413
80YVLGQ9,1185.4,8639,413
PQPCYQ80,1169.4,8742,413
8LJVGYYYC,978.2,8500,413
2RQPRGLGP,1257.1,8719,413
8VPR8LUC,1158.2,8560,413
8ULLUJ99P,1126.1,8353,413
8UGVQYL0,1170.6,8598,413
L200YVPP,1282.7,8623,413
UYUYPRP9,1404.5,9000,413
8L2888CR,1368.5,9000,413
CPVYJGRR,1313.2,9000,413
9UPVLJJ,1356.9,9000,413
Y009GYVV,1165.0,8529,413
PYG0LPYGY,1204.9,8613,413
92VGGUJ,1204.8,8773,413
UJYQY9C,1249.6,9000,413
RQU9LPUGR,1217.4,8562,413
9208LJPG,1423.9,8935,413
LJ08JPY2,1136.5,8587,413
2ULRYL8R0,1181.3,8505,413
RR0GG2RJC,1328.8,8807,413
YUURPLL80,1211.2,9000,413
92C82JYJ,1296.0,8583,413
URQG8L98R,1208.2,8694,413
92VU8G8,1277.9,8598,413
L9VGJVQ2,1273.5,9000,413
P8Q9U0JY,1307.4,8710,413
PR9YCJLQ,1094.9,8078,413
L2GV8G2CQ,1322.4,9000,413
8UVYLLQR,1103.2,9000,413
9V0U2J8LV,1126.3,8711,413
V8VLJU98R,1334.4,8833,413
22LY2YYL8,1126.2,8676,413
2YJR0UVCL,1239.1,9000,413
9CPQYP90U,1421.7,8629,412
80VJ2C8RQ,1142.4,8839,412
2GY0JGQ2Y,981.8,8255,412
P29YQ8QL,1148.8,9000,412
2UC080YQL,1406.4,9000,412
9909UGQ2V,1029.8,8500,412
2YLQUR9G8,1178.7,8786,412
8PLVVP99C,1258.7,8707,412
9L20CJQCJ,1162.8,8613,412
UUVLY8Y22,1111.4,8202,412
2YYGVGQQG,1144.2,8530,412
YRG9V8PQ,1285.4,8716,412
82PRYGL2J,1261.6,8616,412
8R99UYJ2,1526.2,9000,412
LR02V99R,1196.1,8654,412
JYJVJG22,1194.5,8593,412
U9GUP9G,1234.2,8618,412
JRQVQ8L8,1213.0,8295,412
9CYP9CJ0,1137.8,9000,412
8GLPPVVV,1348.9,8798,412
UY8VGRCG,1337.0,9000,412
2CGCQ8RJ,1274.8,8703,412
9QV8YP990,1040.2,8500,412
PJYUVVLRP,1331.8,8769,412
9L89GUG,1267.8,8637,412
8JJP90L,1080.4,8530,412
9GLYGGY28,1313.3,9000,412
GGCYCG2Q,1261.5,8506,412
29LCQP02U,1235.9,8347,412
82YJCLCPQ,1246.9,8619,412
YRLP0Y0U,1251.5,8500,412
89VV22JU,1275.9,8685,412
P2VVCCVQL,1311.6,9000,412
UQVV2209J,906.3,8503,412
RCRRUVVQP,1142.9,8548,411
UYJ9V0C8,1316.0,9000,411
8JCR2U0UG,1165.8,9000,411
2VVLJJG8Y,1184.3,8731,411
880VQJ20,1360.8,8524,411
2GP0VPQ22,1162.7,8555,411
2LL9CJ00Q,1223.8,9000,411
YY2VCC0LG,1258.8,8910,411
2JQGC9RJU,1210.7,8500,411
C9JLL8RPR,1289.6,8711,411
8Y8QRCYJJ,1239.3,8671,411
2VGU92P9Q,1247.4,8618,411
JRG2QL92,1248.8,8370,411
ULJVGJCG,1162.4,8807,411
8PGPU2Q2,1190.7,8627,411
2QV0999VQ,1386.2,8821,411
CQQGV9JC,1230.0,8703,411
CQUQLVC,1153.1,9000,411
880GCPC8L,1180.0,9000,411
8RUG8YJJ,1334.3,8802,411
9YG2R88PC,1123.3,8439,411
8PG2YGL0,1175.2,8287,411
8V8C8QVQ8,1190.2,9000,411
2R82VGUJQ,1212.9,8841,411
2JG2G2GY,1173.5,8584,411
8PCLPQJ9L,1289.5,9000,411
LR2CQ2PQG,1105.1,8500,411
980QCL88,1293.9,8774,411
J0CLCVP9,1101.9,8506,411
8LY8QLPY0,1244.7,8634,411
U92UCYC,1141.4,8561,411
2CR9GV0U,1192.7,8166,411
U8Y00P29J,929.0,8225,411
2VUV8Y80R,1112.6,8703,411
9GL0U8GYV,1344.9,9000,410
8P0LL2J8,1205.4,9000,410
22290YQU,1267.1,9000,410
9JVYYJY8C,1269.3,9000,410
8P8Y0298,1313.4,9000,410
2PJQLV9GQ,1236.4,8687,410
29PJ0JVUP,1180.9,8590,410
C22LJ2VVL,1146.5,9000,410
2L90RLRCQ,1105.1,8251,410
9GRPQYJR,1098.1,8500,410
89VPL0LP,1096.5,8226,410
R8VRGUR,1304.8,9000,410
P0YJPQUCR,1206.0,8530,410
2GQYVL22C,1202.1,8267,410
C9V8GQ8RC,1182.3,8637,410
2QPJ0PCGG,1206.5,8532,410
P98PUJ90,1166.8,8567,410
QYCCU8C,1235.8,8650,410
892YCL9JC,1214.2,9000,410
2C80CJ08P,1162.3,9000,410
2JUCVJ0G0,1266.9,8646,410
P09G8CQ28,1201.7,9000,410
CC8Q28ULJ,1119.6,8531,410
JQGJJYVV,1269.1,8686,410
CGJY9GRQJ,1144.8,8542,410
J2YUUJQ,1474.7,9000,410
UCL9ULQ8C,1184.6,8623,410
9LP9RYPYQ,1249.8,8670,410
2YJ09Q8LG,1276.6,8597,410
QU0QPGLLJ,1290.7,8714,410
8PL2YYQR0,1151.5,8457,410
9J2GPPPJY,1130.1,8500,410
8VC9QYCUV,1268.7,8650,410
2CQ9V2RQ,1211.3,8604,410
LU2VPLCQ9,1257.2,9000,410
2LPUJV0CQ,1141.8,9000,410
U28VUY0LR,1326.6,8758,410
2JQ2Q2PYU,1351.2,8864,410
20J02QVV,1161.4,8531,410
2GCGC9Q2Y,1316.7,8877,410
8JRV09LV8,1142.8,8590,410
20QGVCPUP,1140.3,8565,409
Q82U9VQ0,1215.2,9000,409
8CV9UYQP,1319.3,8740,409
2UYQPQVG2,1223.4,9000,409
GJ22GYPV9,1212.5,8570,409
29U22CPU0,1108.0,8187,409
209CP289Q,1213.1,9000,409
9C22VRCY,1127.3,9000,409
G0JRCCJQP,1163.1,8523,409
C2LGJUPU,1168.7,8500,409
8R29V0LV,1029.5,8558,409
YLPV80LQ,1215.8,9000,409
2CLU9CGLR,1321.2,8851,409
2YP2Q0PYY,1189.3,9000,409
20999PUJL,1225.1,9000,409
929CPYGLP,1031.8,8130,409
9J0J9JJP,1397.3,8910,409
PYU9YLVRP,1202.0,9000,409
QL99L9JJ,1245.8,9000,409
LQ9QUV889,1245.3,9000,409
8C99YJ9L,1092.6,8500,409
9RULPL9RP,1341.5,9000,409
9VCGLP0U8,1128.5,8537,409
P2YY299L,1340.6,8709,409
PJV0RRUCQ,1211.9,9000,409
UC2ULVJ2,1139.3,8595,409
2CPVC88UY,1358.9,9000,409
82JVQQPY8,1135.5,9000,409
VG80JGGC,1273.0,8267,409
92RGYU2UL,1214.0,8500,409
LPPR0URVV,1122.4,8500,409
YJ02GRYR,1142.4,8529,409
2C99UYRP,1171.9,8764,409
PPCQVRQU2,1112.4,9000,409
9QQ8YUYLV,1336.4,9000,408
8JYR9YJJ,1200.0,9000,408
CGPLPVG,1121.2,8534,408
Y2C0VU8U,1361.9,9000,408
YPVQUPYL8,1179.7,8576,408
CYY9RVG0,1154.4,8540,408
90Q8Q2928,1339.3,8906,408
9RLJYR2Y,1195.5,8706,408
Y000222J,1168.7,8379,408
9LVUPP0PV,1269.2,9000,408
2CG8J99VC,1164.0,9000,408
8U9CYRLLV,1180.0,8354,408
YUCL0GRR,1132.6,8530,408
P2QLJ0LGG,1293.8,9000,408
UQJGGU2R,1391.7,9000,408
P00JC8VYQ,1222.0,8560,408
LLGJQ8GQ,1122.5,9000,408
P88QVUCVP,1321.6,8807,408
82RQQV98C,1276.1,8850,408
Y2RGQ0GV0,1186.7,8525,408
8JGCG8809,1386.9,8830,408
80GGQ9RJP,1263.4,8712,408
99GY2RL9U,1105.6,9000,408
J9222URU,1253.1,9000,408
GUUG8J28Y,1057.1,8545,408
2UC0QQJ8V,1202.5,8229,408
UY8PCYJVL,1303.5,8746,408
2CPRRPPYC,1189.2,8586,408
2QVJCUPP8,1353.5,9000,408
UC8JG8VU,1180.3,8710,408
PYRRYJ8G,1232.8,9000,408
P8QVC0VQ2,1201.1,8500,408
R9GRJLJJ,1163.2,8144,408
20RPRYYYQ,1001.2,8557,408
YURR8Y0L0,1254.5,8734,408
Q0C98GY0V,1166.7,9000,408
