battle_time,game_mode,team_tag,team_name,team_cards,team_crowns,team_trophies,team_avg_level,opponent_tag,opponent_name,opponent_cards,opponent_crowns,opponent_trophies,opponent_avg_level,result,collected_at,team_evolved_cards,team_hero_cards,opponent_evolved_cards,opponent_hero_cards,team_tower_troop,opponent_tower_troop,team_elixir_leaked,opponent_elixir_leaked,team_ambiguous_cards,opponent_ambiguous_cards
20260728T065836.000Z,PvP,98VPQQ0G,,Clone;Giant Skeleton;Balloon;Lightning;Mega Knight;Freeze;Wizard;Rage,3,7734,14.5,VRL0V8UC9,OPpooluffy,Goblins;Skeleton King;Fire Spirit;Skeleton Barrel;Skeleton Army;Suspicious Bush;Vines;Dart Goblin,2,7734,12.75,Win,2026-08-04T00:43:12.063836+00:00,,,,,Tower Princess,Tower Princess,1.6,1.34,,
20260802T070740.000Z,trail,J2LC8JV9Q,,Cannon;Bowler;Guard;Firecracker;The Log;Electro Wizard;Fireball;Hog Rider,1,,11.0,UP2JCGGU,Kalu_Gamer,Firecracker;Goblins;Skeleton Barrel;Electro Wizard;Valkyrie;Zap;Fireball;Mini P.E.K.K.A,0,,11.0,Win,2026-08-04T00:43:28.127766+00:00,Cannon,Bowler,Firecracker;Skeleton Barrel,Goblins,Tower Princess,Tower Princess,4.6,5.37,,
20260803T190748.000Z,trail,YVJ09YPL2,,Knight;Mega Minion;Zap;Night Witch;Golem;Fireball;Mother Witch;The Log,0,,11.0,CYPQVR2LL,ugh.maanda,P.E.K.K.A;Executioner;Valkyrie;Arrows;Musketeer;Mother Witch;Goblin Gang;Electro Wizard,1,,11.0,Loss,2026-08-04T00:44:18.377149+00:00,Zap,Mega Minion,P.E.K.K.A,,Tower Princess,Tower Princess,0.0,1.3,Knight,Valkyrie
20260803T214539.000Z,trail,LGGQ2UVYG,,Wizard;Mega Knight;Skeleton Army;Furnace;Inferno Tower;Firecracker;Dart Goblin;Poison,0,,11.0,Y0UP2CU2,Nick,Firecracker;Goblins;Knight;Goblin Barrel;Inferno Tower;Princess;The Log;Rocket,1,,11.0,Loss,2026-08-04T00:44:31.330688+00:00,,,Firecracker,Goblins,Tower Princess,Tower Princess,0.0,0.0,Wizard,Knight
20260730T200828.000Z,PvP,PC02Y8CC9,,Mega Knight;Archer;Electro Dragon;Valkyrie;Hog Rider;Rage;Zap;Skeleton Army,2,12194,16.0,VRLLPJRGP,didis,Valkyrie;Skeleton Army;Wizard;Giant Skeleton;Clone;Royal Ghost;Miner;Bat,1,12194,15.25,Win,2026-08-04T00:44:45.584141+00:00,Mega Knight;Electro Dragon,,,,Tower Princess,Royal Chef,1.0,1.39,,Valkyrie;Wizard
20260803T220836.000Z,trail,Y2PGU8Q20,,Inferno Dragon;Poison;X-Bow;Tombstone;Rage;Flying Machine;Heal Spirit;Night Witch,0,5,11.0,Y8UQJCV,xari80+5,Musketeer;Hunter;Baby Dragon;Graveyard;Executioner;Goblin Hut;Electro Spirit;Tesla,3,6,11.0,Loss,2026-08-04T00:45:02.159447+00:00,,,,,Tower Princess,Tower Princess,13.46,1.96,,
20260803T213216.000Z,trail,VJGGRGUCQ,,Royal Ghost;Knight;Firecracker;Ronin;Ice Wizard;The Log;Suspicious Bush;Mega Knight,0,,11.0,2Q0R2CUJ9,luki,Skeleton;Barbarian Barrel;Witch;Ice Spirit;Tesla;Mirror;Rocket;Ronin,1,,11.0,Loss,2026-08-04T00:45:21.183940+00:00,Royal Ghost;Firecracker,,Skeleton;Witch,,Tower Princess,Tower Princess,3.47,0.4,Knight,
20260801T161221.000Z,trail,228LGR0YYL,,Witch;Bomber;Mini P.E.K.K.A;Dart Goblin;Royal Giant;Goblin Gang;Arrows;Tesla,0,,11.0,C8QP0YRGY,Marcus Fenix,Witch;Balloon;Mega Knight;Knight;Goblin Gang;Archer;Zap;Arrows,1,,11.0,Loss,2026-08-04T00:45:38.523450+00:00,Witch,Mini P.E.K.K.A,Witch;Mega Knight,Balloon,Tower Princess,Tower Princess,4.45,3.67,,
20260730T002027.000Z,trail,R0RP82RUQ,,Cannon;Magic Archer;Ice Spirit;The Log;Skeleton;Miner;Royal Delivery;Tornado,0,,11.0,JJCJCU92Y,Rivrz,Goblins;Lightning;Royal Ghost;Goblin Hut;Goblin Drill;The Log;Flying Machine;Minion Horde,3,,11.0,Loss,2026-08-04T00:45:55.510044+00:00,Cannon;Ice Spirit,Magic Archer,,,Tower Princess,Tower Princess,11.2,1.3,,
20260802T215956.000Z,PvP,CG9U9PJ0J,,Mega Knight;Executioner;Witch;Royal Hogs;Elixir Golem;Valkyrie;Elite Barbarian;Poison,0,12232,15.38,L0R9QUG0Y,hamdy,Prince;Valkyrie;Minion Horde;Arrows;Wizard;Skeleton Army;Fisherman;Fireball,1,12218,15.88,Loss,2026-08-04T00:46:41.525900+00:00,Mega Knight;Witch,,,,Tower Princess,Tower Princess,2.99,6.03,,
20260803T052333.000Z,trail,28R99PU02,,Wall Breakers;Skeleton King;Skeleton Army;Princess;Fireball;Goblin Drill;Inferno Tower;The Log,0,,11.0,YRGGVY08V,emmafirex,Witch;Knight;Princess;Dart Goblin;The Log;Goblin Barrel;Mini P.E.K.K.A;Royal Delivery,1,,11.0,Loss,2026-08-04T00:46:57.253254+00:00,Wall Breakers;Skeleton Army,,Witch;Princess,,Tower Princess,Tower Princess,1.37,0.0,,Knight
20260803T153934.000Z,trail,29VYYGPVU,,Goblin Hut;Witch;Wizard;Suspicious Bush;Musketeer;Skeleton Barrel;Furnace;Heal Spirit,3,1500,11.0,CJYCYQ2G,nelson,Ronin;Goblin Drill;Knight;Mother Witch;Ice Wizard;Vines;Elixir Golem;Elite Barbarian,0,1498,11.0,Win,2026-08-04T00:47:14.013172+00:00,,,,,Tower Princess,Tower Princess,1.1,0.85,,
20260731T110802.000Z,trail,2PVPVL0Y,,Arrows;Mini P.E.K.K.A;Royal Hogs;Bandit;Elite Barbarian;Dart Goblin;Freeze;Hog Rider,0,,11.0,9LQ9809QY,tomaszek,Firecracker;Valkyrie;Wizard;Witch;Bandit;Fireball;Giant Skeleton;Minion Horde,3,,11.0,Loss,2026-08-04T00:47:30.454771+00:00,,Mini P.E.K.K.A,Firecracker,,Tower Princess,Tower Princess,0.55,1.95,,Wizard
20260803T182702.000Z,trail,88V2LVJRQ,,Giant Snowball;Executioner;Goblin Barrel;Ram Rider;Valkyrie;Princess;Ronin;Rocket,0,,11.0,U0UULQG08,pippococaina,Berserker;Royal Delivery;Mega Knight;Firecracker;Barbarian Hut;Rune Giant;Knight;Elixir Golem,1,,11.0,Loss,2026-08-04T00:47:45.635583+00:00,,,,,Tower Princess,Tower Princess,3.98,6.15,,
20260802T011442.000Z,PvP,808G9UQLL,,Baby Dragon;Mini P.E.K.K.A;Valkyrie;Ronin;P.E.K.K.A;Witch;Arrows;Vines,1,12278,14.75,JU0V08LUP,zuleyma,Goblin Barrel;Valkyrie;Skeleton Army;Witch;Spear Goblin;Goblin Hut;Prince;Rocket,3,12271,15.62,Loss,2026-08-04T00:48:00.826592+00:00,Baby Dragon,Mini P.E.K.K.A,Goblin Barrel;Skeleton Army,,Tower Princess,Dagger Duchess,1.53,0.0,Valkyrie,
20260804T000302.000Z,trail,20RJ9LYQ9C,,Skeleton Barrel;Royal Delivery;Valkyrie;Poison;Graveyard;Skeleton Army;Goblin Demolisher;Rune Giant,3,1590,11.0,22YCQQ2RR,asckiller,Executioner;Goblin Barrel;Zap;Barbarian Hut;Royal Hogs;Mother Witch;Ram Rider;Goblin Giant,0,1590,11.0,Win,2026-08-04T00:48:19.354762+00:00,,,,,Tower Princess,Tower Princess,0.0,5.94,,
20260803T175856.000Z,PvP,UGV828RU9,,Witch;Wizard;Dark Prince;Ronin;Royal Recruits;Royal Ghost;Skeleton Dragons;Flying Machine,1,12096,15.0,V88LLG8VC,boxing,Witch;Mega Knight;Executioner;Arrows;Elixir Golem;Inferno Tower;Skeleton Army;The Log,0,12091,15.5,Win,2026-08-04T00:48:35.429654+00:00,Witch,Dark Prince,Witch;Executioner,,Tower Princess,Tower Princess,10.65,3.23,Wizard,
20260802T193238.000Z,PvP,L0Y29R0L0,,Firecracker;Mini P.E.K.K.A;Wizard;Inferno Tower;Balloon;Elite Barbarian;Zap;Freeze,1,12448,15.62,PQR29RLR,memo,Mega Knight;Balloon;Witch;Mini P.E.K.K.A;The Log;Goblin Gang;Ice Spirit;Arrows,0,12428,15.38,Win,2026-08-04T00:49:23.195475+00:00,Firecracker,Mini P.E.K.K.A,Mega Knight;Witch,Balloon,Tower Princess,Tower Princess,5.52,8.59,Wizard,
20260731T112949.000Z,PvP,82LYG0JJQ,,Firecracker;Mega Minion;Royal Hogs;Bat;Wizard;Royal Ghost;Skeleton Barrel;Ronin,3,12409,15.38,VY0JVUUPG,Nikita,Witch;Mini P.E.K.K.A;Skeleton Army;The Log;Fireball;Ram Rider;Minion;Bowler,0,12406,15.12,Win,2026-08-04T00:49:37.783469+00:00,Firecracker;Royal Hogs,Mega Minion,Witch;Skeleton Army,Mini P.E.K.K.A,Tower Princess,Tower Princess,1.88,30.88,,
20260803T212950.000Z,trail,J22GVP0CR,,Firecracker;Skeleton Army;The Log;Princess;Poison;Elite Barbarian;Dart Goblin;Inferno Tower,2,13,11.0,C09GGQPV2,Manguito,Fireball;Lava Hound;Goblin Barrel;Knight;Hunter;Rascals;Zappies;Barbarian Hut,0,12,11.0,Win,2026-08-04T00:49:53.614558+00:00,,,,,Tower Princess,Tower Princess,10.29,2.56,,
20260802T042632.000Z,PvP,JR8JV9GY2,,Tesla;Knight;Ice Spirit;Goblin Barrel;Goblin Gang;Rocket;The Log;Princess,1,12183,16.0,U9QC90R2U,tooshi,Mega Knight;Wizard;Firecracker;Arrows;Valkyrie;Dart Goblin;Goblin Gang;Ronin,0,12183,15.38,Win,2026-08-04T00:50:09.971214+00:00,Tesla;Ice Spirit,,Mega Knight;Firecracker,,Tower Princess,Dagger Duchess,4.41,5.41,Knight,Wizard
20260802T173354.000Z,riverRacePvP,2L2LY92Q0,,Furnace;Royal Recruits;Goblinstein;Elite Barbarian;Three Musketeers;Goblin Demolisher;Princess;Battle Healer,1,11744,15.12,8LULUV28,Novanh26,Mortar;P.E.K.K.A;Witch;Hog Rider;Princess;Minion;Dart Goblin;Fireball,0,13095,15.75,Win,2026-08-04T00:50:30.310253+00:00,Furnace,,Mortar;Witch,,,,0.0,0.0,,
20260709T081738.000Z,PvP,RVQQ9UV0R,,Wall Breakers;Archer Queen;Mega Knight;Prince;Goblin Gang;Arrows;Bat;Zap,0,11621,15.12,Q0RVC9L0P,mmd,Witch;Skeleton Barrel;Mega Knight;Goblin Barrel;Skeleton Army;Fireball;Firecracker;Princess,1,11619,15.25,Loss,2026-08-04T00:50:46.616318+00:00,Wall Breakers;Mega Knight,,Witch;Mega Knight,,Tower Princess,Tower Princess,4.07,3.41,,
20260801T155723.000Z,PvP,Y2RQ2J9,,Mega Knight;Lumberjack;Mega Minion;Electro Wizard;Archer;Zap;Bandit;Hog Rider,1,12253,15.12,89CJQ2R0J,kayc,P.E.K.K.A;Golden Knight;Magic Archer;Battle Ram;Zap;Bat;Electro Spirit;Firecracker,2,12264,15.62,Loss,2026-08-04T00:51:02.084901+00:00,Mega Knight,Mega Minion,P.E.K.K.A,Magic Archer,Royal Chef,Tower Princess,0.91,1.84,,
20260730T231103.000Z,PvP,VCQPPR889,,Mega Minion;Valkyrie;Skeleton Dragons;Spear Goblin;Bomb Tower;Fireball;Musketeer;Wizard,2,1300,6.62,20PPY2QRVR,GlacierJonas,Giant;Barbarian;Wizard;Battle Ram;Mega Minion;Mini P.E.K.K.A;Skeleton Dragons;Inferno Tower,1,1300,6.12,Win,2026-08-04T00:51:16.871003+00:00,,,,,Tower Princess,Tower Princess,0.0,8.45,,
20260803T200018.000Z,PvP,JGY9V8UQ,,Witch;Dark Prince;Barbarian;Baby Dragon;Goblin Demolisher;Dart Goblin;Mini P.E.K.K.A;Fireball,2,12535,16.0,VC8YL8QJ0,mansilla,Bat;Goblinstein;Mortar;Arrows;Ice Wizard;Goblin Gang;Cannon Cart;Miner,3,12552,16.0,Loss,2026-08-04T00:52:06.353920+00:00,Witch;Barbarian,Dark Prince,Bat;Mortar,,Royal Chef,Tower Princess,0.0,1.1,,
20260804T001936.000Z,PvP,JC9UQY920,,Mega Knight;Mini P.E.K.K.A;Tesla;Zap;Sparky;Electro Wizard;The Log;Goblin Barrel,1,12641,15.75,VP92JUG9P,نوبی چقدر,Knight;Berserker;Wizard;Prince;Firecracker;Arrows;Sparky;Musketeer,0,12634,15.12,Win,2026-08-04T00:52:23.466944+00:00,Mega Knight;Tesla,Mini P.E.K.K.A,,,Tower Princess,Tower Princess,3.56,2.74,,Knight;Wizard
20260803T172826.000Z,trail,YU9RQVVVU,,Elixir Golem;Elite Barbarian;Fisherman;Executioner;Giant Snowball;Baby Dragon;Ram Rider;Rocket,3,1590,11.0,8RQPQGPP,digitalninja,Tesla;Royal Delivery;Ronin;Zappies;Rune Giant;Goblin Hut;Three Musketeers;Mortar,0,1590,11.0,Win,2026-08-04T00:52:39.660810+00:00,,,,,Tower Princess,Tower Princess,1.94,2.51,,
20260803T154602.000Z,trail,20G2Q2GCJU,,Barbarian Hut;The Log;Dark Prince;Tesla;Hunter;Ram Rider;Firecracker;Arrows,0,5,11.0,20PU0QC9C,moyzggg,Skeleton Barrel;Berserker;Graveyard;Goblin Demolisher;Goblin Giant;Electro Spirit;Rascals;Ice Spirit,1,5,11.0,Loss,2026-08-04T00:52:53.816610+00:00,,,,,Tower Princess,Tower Princess,0.15,3.1,,
20260725T102759.000Z,PvP,LQ8JVVP8L,,Battle Ram;P.E.K.K.A;Valkyrie;Minion;Poison;Electro Wizard;Zap;Hog Rider,1,12115,16.0,20YJU2CQLG,EMİRİNYO,Witch;Knight;Firecracker;Zap;Battle Ram;Cannon;The Log;Mega Knight,0,12115,15.25,Win,2026-08-04T00:53:09.194672+00:00,Battle Ram,,Witch;Firecracker,,Tower Princess,Tower Princess,1.31,6.63,Valkyrie,Knight
20260731T181302.000Z,PvP,209209RQG0,,Skeleton Barrel;Goblins;Tesla;Miner;Poison;Bat;Barbarian Barrel;Ronin,0,12249,15.75,20PY29J82Q,emilia,Witch;Guard;Mega Knight;Wall Breakers;Goblin Cage;Lumberjack;Zappies;Princess,2,12249,15.25,Loss,2026-08-04T00:53:24.304857+00:00,Skeleton Barrel;Tesla,Goblins,Witch;Mega Knight,,Tower Princess,Royal Chef,15.41,0.25,,
20260803T165206.000Z,PvP,YU0P00PG,,Bomber;Freeze;Arrows;Mirror;Elite Barbarian;Inferno Tower;Fireball;Rocket,1,12134,16.0,VRJ992UL8,Cat,Royal Hogs;Archer Queen;Cannon;Earthquake;Ice Spirit;The Log;Royal Delivery;Skeleton,0,12134,15.0,Win,2026-08-04T00:53:41.778277+00:00,Bomber,,Royal Hogs;Cannon,,Tower Princess,Tower Princess,7.53,7.13,,
20260729T034725.000Z,PvP,9QVRLV0UU,,Inferno Dragon;Wizard;Dark Prince;Elite Barbarian;Mini P.E.K.K.A;Witch;Royal Hogs;Mega Knight,0,12138,15.25,2QPQGYU8G,Techies._.,Tesla;Knight;Furnace;Goblin Drill;Skeleton;Poison;The Log;Electro Spirit,1,12139,14.88,Loss,2026-08-04T00:53:57.392520+00:00,,Dark Prince,Tesla;Furnace,,Tower Princess,Tower Princess,7.18,2.34,Wizard,Knight
20260803T105952.000Z,PvP,V9RUGGVVY,,Valkyrie;Wizard;Dart Goblin;Elite Barbarian;Goblin Barrel;Skeleton Army;Princess;Rage,0,12587,15.38,VJ8P2C8R8,AetherBrook,Princess;Dark Prince;Goblin Barrel;Giant Snowball;Cannon Cart;Bandit;Rascals;Rocket,1,12587,15.38,Loss,2026-08-04T00:54:52.501682+00:00,Dart Goblin,,Princess;Goblin Barrel,Dark Prince,Tower Princess,Tower Princess,7.92,7.34,Valkyrie;Wizard,
20260728T040637.000Z,trail,CU0C9GUY9,,Mega Knight;Electro Spirit;Dart Goblin;Barbarian Barrel;Goblin Barrel;Goblin Gang;Bat;Arrows,2,,11.0,U2JR0YVCG,Moody,Dart Goblin;Bowler;Skeleton Barrel;Zap;Giant Skeleton;Clone;Zappies;Ronin,1,,11.0,Win,2026-08-04T00:55:06.829300+00:00,Mega Knight;Dart Goblin,,Dart Goblin;Skeleton Barrel,Bowler,Tower Princess,Dagger Duchess,0.13,0.32,,
20260801T195230.000Z,trail,G9RJJV0C0,,Valkyrie;Tesla;Skeleton;Tornado;The Log;Rocket;Ice Spirit;Ice Wizard,0,,11.0,202VY2Q28R,Juannn,Firecracker;Hog Rider;Valkyrie;Skeleton;Cannon;Ronin;Royal Delivery;Rocket,1,,11.0,Loss,2026-08-04T00:55:23.842510+00:00,Skeleton,,Firecracker,,Tower Princess,Tower Princess,2.35,16.03,Valkyrie,Valkyrie
20260801T043430.000Z,trail,UUJ0J0QRG,,Archer;Mega Minion;Lumberjack;Bandit;Goblin Demolisher;Rascals;Giant Skeleton;Firecracker,0,,11.0,9UPY8GCG2,Troopkiller,Princess;Wizard;Firecracker;Arrows;Ronin;Clone;Mirror;Fireball,1,,11.0,Loss,2026-08-04T00:55:39.887310+00:00,Archer;Lumberjack,Mega Minion,Princess;Firecracker,,Tower Princess,Tower Princess,1.86,0.36,,Wizard
20260803T023018.000Z,pathOfLegend,RPUQQVU0,,Mega Knight;Musketeer;Firecracker;Minion;Zap;Hog Rider;Prince;The Log,0,,16.0,9PJ9LVLV0,☣️Rn007☣️,Firecracker;Knight;Skeleton Barrel;Skeleton;Goblin Barrel;Bomb Tower;Dart Goblin;The Log,1,,16.0,Loss,2026-08-04T00:55:58.273111+00:00,Mega Knight;Firecracker,,Firecracker;Skeleton Barrel,,Tower Princess,Dagger Duchess,2.83,0.0,Musketeer,Knight
20260802T050435.000Z,PvP,8RGQ98GCR,,Tesla;Knight;Archer;Fireball;Skeleton;Electro Spirit;The Log;X-Bow,0,12628,15.5,GU8Q8VJU,Zhkoll,Valkyrie;Wizard;Firecracker;Minion;Golem;Ronin;Zap;Dart Goblin,1,12619,15.25,Loss,2026-08-04T00:56:13.603796+00:00,Tesla;Archer,,Firecracker,,Tower Princess,Tower Princess,10.86,4.45,Knight,Valkyrie;Wizard
20260801T162759.000Z,riverRacePvP,J2Y0VJC0L,,Wizard;Firecracker;Balloon;Barbarian Barrel;Freeze;Goblin Barrel;Mini P.E.K.K.A;Ronin,0,12213,15.38,2LQR99P0P,death machine,Mini P.E.K.K.A;Knight;Musketeer;Tornado;Executioner;Lumberjack;Freeze;Balloon,3,13866,15.0,Loss,2026-08-04T00:56:28.255656+00:00,,Balloon,,,,,0.0,1.07,Wizard,Knight
20260803T215946.000Z,PvP,20LV0RGL20,,Witch;Knight;Golden Knight;Archer;Guard;Royal Delivery;Ram Rider;Royal Ghost,1,12142,14.62,Q0R8YQCV,Juanjo,Valkyrie;Firecracker;Mega Knight;Hog Rider;Magic Archer;Arrows;Electro Wizard;Ice Spirit,2,12149,15.0,Loss,2026-08-04T00:57:15.890768+00:00,Witch,,Mega Knight,,Tower Princess,Royal Chef,5.39,2.93,Knight,Valkyrie
20260730T083322.000Z,PvP,G0C8ULUQC,,Mega Knight;Mini P.E.K.K.A;Executioner;Hog Rider;Goblin Gang;Lumberjack;Minion;Arrows,0,12339,15.75,2YQ2UU80Y,selfius,Firecracker;Goblinstein;Mega Knight;Ronin;Goblin Cage;Minion;Fireball;Zap,3,12333,15.5,Loss,2026-08-04T00:57:31.752802+00:00,Mega Knight;Executioner,Mini P.E.K.K.A,Firecracker;Mega Knight,,Tower Princess,Tower Princess,37.88,4.24,,
20260804T000257.000Z,trail,JQ2GVCQP2,,Goblin Barrel;Fisherman;Wizard;Barbarian Barrel;Mega Knight;Bandit;P.E.K.K.A;Baby Dragon,1,1,11.0,2C9YLY982,maik,Electro Spirit;Tombstone;Skeleton Barrel;Royal Giant;Hunter;Heal Spirit;Rage;Flying Machine,0,,11.0,Win,2026-08-04T00:57:46.802554+00:00,,,,,Tower Princess,Tower Princess,15.31,13.95,,
20260803T181854.000Z,trail,VG2G2Q9JP,,Barbarian Barrel;X-Bow;Inferno Dragon;Skeleton Army;Hunter;Arrows;Rage;Valkyrie,1,1,11.0,2CV0RR0J,Maximus,Bandit;Vines;Suspicious Bush;Mega Knight;Berserker;Three Musketeers;Inferno Tower;Goblin Giant,2,2,11.0,Loss,2026-08-04T00:58:02.757714+00:00,,,,,Tower Princess,Tower Princess,19.17,10.43,,
20260802T140645.000Z,trail,2UU9J2LR0,,Wall Breakers;Ronin;Goblin Barrel;Ice Spirit;Fire Spirit;Goblins;The Log;Dart Goblin,2,,11.0,VPJU88Q9P,JunkPrince405,Skeleton;Musketeer;Ice Spirit;Cannon;Hog Rider;Fireball;The Log;Ice Golem,1,,11.0,Win,2026-08-04T00:58:17.529003+00:00,Goblin Barrel,,,,Tower Princess,Tower Princess,0.27,5.15,,Musketeer
20260803T151814.000Z,trail,VLV8GJ2VQ,,Skeleton Barrel;Boss Bandit;Ronin;Dart Goblin;The Log;Wall Breakers;Poison;Musketeer,0,,11.0,88LQP2C99,dimos02,Tesla;Cannon;Mini P.E.K.K.A;Skeleton Army;Firecracker;Rocket;Royal Delivery;Knight,1,,11.0,Loss,2026-08-04T00:58:33.508818+00:00,Skeleton Barrel,,,Mini P.E.K.K.A,Tower Princess,Tower Princess,5.58,10.08,,
20260731T131149.000Z,PvP,9R0C2RJVQ,,Dart Goblin;Knight;Wizard;Hog Rider;Sparky;The Log;Fireball;Skeleton,0,12105,15.0,YYPP8JJ9,christophe,Skeleton;Musketeer;Mighty Miner;Lumberjack;Heal Spirit;Minion;Elite Barbarian;Zap,3,12092,14.75,Loss,2026-08-04T00:58:45.687696+00:00,Dart Goblin,,Skeleton,,Tower Princess,Tower Princess,10.06,0.98,Wizard;Knight,Musketeer
20260803T172024.000Z,trail,UUL90GRYC,,Dark Prince;Elite Barbarian;Princess;Firecracker;Ram Rider;Zappies;X-Bow;Inferno Dragon,1,2,11.0,CPJY9YUPJ,zhako,Arrows;Bandit;Hunter;Barbarian Hut;Graveyard;Electro Wizard;Fisherman;Tombstone,3,2,11.0,Loss,2026-08-04T00:59:01.682884+00:00,,,,,Tower Princess,Tower Princess,16.86,7.86,,
20260726T143025.000Z,PvP,G2QL8QC0U,,Firecracker;Ronin;Mini P.E.K.K.A;Goblin Barrel;Valkyrie;Zap;Hog Rider;Goblin Gang,2,12181,15.38,8PJ9RG0U2,حسين,Mega Knight;Barbarian Barrel;Firecracker;Hog Rider;Witch;Minion;Inferno Dragon;Electro Wizard,0,12217,15.25,Win,2026-08-04T00:59:51.389217+00:00,Firecracker,Mini P.E.K.K.A,Mega Knight;Firecracker,Barbarian Barrel,Tower Princess,Tower Princess,0.0,4.41,,
20260802T001324.000Z,PvP,209LL28PYC,,Witch;Giant;Valkyrie;Royal Hogs;Dart Goblin;Arrows;Bandit;Skeleton Army,2,12392,15.12,928J8UY9,Django,Princess;Dark Prince;Mini P.E.K.K.A;Hog Rider;Witch;Knight;Ronin;Arrows,1,12420,15.25,Win,2026-08-04T01:00:07.988438+00:00,Witch,Giant,Princess,Dark Prince;Mini P.E.K.K.A,Tower Princess,Tower Princess,0.0,3.32,Valkyrie,
20260802T201026.000Z,PvP,CLCR9C99L,,Skeleton Barrel;Magic Archer;Royal Ghost;Bomb Tower;Ice Golem;Barbarian Barrel;Valkyrie;Fireball,0,12376,15.12,QGGJQUV8,Pretinh0,Skeleton Army;Hog Rider;Valkyrie;Electro Wizard;Fireball;Inferno Tower;Miner;The Log,1,12339,16.0,Loss,2026-08-04T01:00:25.493721+00:00,Skeleton Barrel;Royal Ghost,Magic Archer,Skeleton Army,,Tower Princess,Tower Princess,3.49,0.53,,Valkyrie
20260726T234445.000Z,PvP,YRGPYPGR,,Hunter;Knight;Mighty Miner;Firecracker;The Log;Wall Breakers;Cannon;Ram Rider,3,12085,15.5,8LRRQJGQ,Clasher,Royal Hogs;Furnace;Skeleton Army;Arrows;Freeze;Giant Skeleton;Elixir Golem;Minion Horde,0,12090,14.62,Win,2026-08-04T01:00:41.115714+00:00,Hunter,,Royal Hogs,,Tower Princess,Tower Princess,2.53,0.0,Knight,
20260803T152639.000Z,trail,UCV080G2G,,Zappies;Inferno Dragon;Mega Knight;Royal Delivery;Giant Snowball;Elixir Golem;Heal Spirit;Goblin Drill,2,1,11.0,GU8YGYLJ,T4WERKA,Arrows;Night Witch;Ram Rider;Skeleton Barrel;Electro Wizard;Goblin Demolisher;Rage;Vines,3,1,11.0,Loss,2026-08-04T01:00:59.107467+00:00,,,,,Tower Princess,Tower Princess,2.38,10.86,,
20260801T232256.000Z,PvP,Q8YJURC8,,Lumberjack;Balloon;Executioner;Valkyrie;Arrows;Firecracker;P.E.K.K.A;Tombstone,2,12585,15.12,Q0Q008QGP,D'vorah♡,Giant Skeleton;Firecracker;Mega Knight;Fireball;Witch;Electro Giant;Arrows;Executioner,3,12551,15.5,Loss,2026-08-04T01:01:13.493335+00:00,Lumberjack,Balloon,Mega Knight,,Tower Princess,Tower Princess,0.0,5.45,,
20260803T235948.000Z,PvP,UJCPGUCP9,,Battle Ram;Boss Bandit;Barbarian;Mini P.E.K.K.A;Skeleton Army;Goblin Barrel;Mirror;Princess,0,12286,15.5,P22CUCLQR,Alfredo10,Hog Rider;Mini P.E.K.K.A;Mega Knight;Fireball;Witch;Bat;Skeleton Army;Freeze,1,12303,15.0,Loss,2026-08-04T01:02:05.864269+00:00,Battle Ram;Barbarian,,Mega Knight,Mini P.E.K.K.A,Cannoneer,Tower Princess,3.7,4.63,,
20260803T195059.000Z,riverRacePvP,U9PJG98CL,,Royal Ghost;Musketeer;Golden Knight;Fireball;Rune Giant;Spear Goblin;Mini P.E.K.K.A;Baby Dragon,0,11858,15.62,UQUCLVRYJ,lll-death-lll,Hog Rider;Ice Spirit;Tombstone;Electro Wizard;Skeleton Army;Dart Goblin;Tornado;P.E.K.K.A,1,13754,13.62,Loss,2026-08-04T01:02:23.221057+00:00,Royal Ghost,,,Tombstone,,,2.41,0.0,Musketeer,
20260728T231242.000Z,PvP,2YCPLJGP,,Firecracker;Golden Knight;P.E.K.K.A;Goblin Barrel;Zap;Hog Rider;Arrows;Minion,1,12263,15.0,UCY9QU9G9,Fabioasd,Giant Snowball;Knight;Dart Goblin;Goblin Barrel;Princess;Arrows;Ice Spirit;Goblin Gang,2,12245,15.25,Loss,2026-08-04T01:02:39.339317+00:00,Firecracker;P.E.K.K.A,,Giant Snowball;Dart Goblin,,Tower Princess,Tower Princess,0.71,7.01,,Knight
20260731T134301.000Z,PvP,GV92UQJJP,,Witch;Royal Recruits;Skeleton Army;P.E.K.K.A;Prince;Inferno Tower;Mega Knight;Sparky,0,12158,15.88,VRL2R8LJL,COzYChip‼,Lumberjack;Balloon;Electro Dragon;Inferno Dragon;Freeze;Bowler;Barbarian Barrel;Tornado,1,12158,15.75,Loss,2026-08-04T01:02:56.257320+00:00,Witch;Skeleton Army,,Lumberjack;Electro Dragon,Balloon,Cannoneer,Tower Princess,4.36,6.64,,
20260731T141502.000Z,PvP,CC98P9GRV,,Archer;Giant;Goblin Barrel;Prince;Baby Dragon;Fireball;Miner;Skeleton Army,2,12168,15.75,VRQ08R09Y,ky,Firecracker;Tombstone;Goblin Gang;Fireball;Rage;Hunter;Mirror;Elite Barbarian,1,12168,15.12,Win,2026-08-04T01:03:09.440371+00:00,Archer;Goblin Barrel,Giant,Firecracker,Tombstone,Cannoneer,Royal Chef,3.17,0.0,,
